# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Jun 16 09:22:14 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_dens,pl_orbeccen,pl_eqt,ttv_flag,st_teff,st_mass,st_age,ra,dec,sy_dist
Kepler-722 b,Kepler-722,1,1,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.09357325,,2.630,0.235,,,,,0,5863.00,1.03,4.370,290.2632874,44.5564051,1239.5000000
Kepler-722 c,Kepler-722,1,1,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,105.14474900,,2.820,0.252,,,,,0,5863.00,1.03,4.370,290.2632874,44.5564051,1239.5000000
Kepler-723 b,Kepler-723,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.08227507,,12.190,1.088,,,,,0,5539.00,0.92,4.570,284.8304434,44.6580932,1071.8000000
Kepler-724 b,Kepler-724,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.31494634,,3.290,0.294,,,,,0,5437.00,0.90,4.370,293.4548441,44.7927823,853.1190000
Kepler-725 b,Kepler-725,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,39.64317811,,10.630,0.948,,,,,1,5363.00,0.88,4.370,283.9774949,44.8115613,758.4690000
Kepler-726 b,Kepler-726,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,21.80451088,,3.260,0.291,,,,,0,5452.00,0.88,4.470,291.7172776,44.8873466,762.0810000
Kepler-727 b,Kepler-727,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5.15448442,,2.530,0.226,,,,,0,5441.00,0.89,4.790,294.8469333,45.0344155,831.8420000
Kepler-728 b,Kepler-728,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5.74347727,,3.340,0.298,,,,,0,5660.00,0.95,4.070,291.0923621,45.1155087,1765.2300000
Kepler-729 b,Kepler-729,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.16635371,,3.580,0.319,,,,,0,5633.00,0.94,4.270,286.3600604,45.4142664,1921.1500000
Kepler-730 b,Kepler-730,1,1,2,Transit,2016,<a refstr=CA_NTILDE_AS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...870L..17C/abstract target=ref>Ca&ntilde;as et al. 2019</a>,6.49168281,0.069400,12.330,1.100,,,,1219,0,5620.00,1.05,9.500,285.5547895,45.5788420,1935.0400000
Kepler-730 c,Kepler-730,1,1,2,Transit,2018,<a refstr=CA_NTILDE_AS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...870L..17C/abstract target=ref>Ca&ntilde;as et al. 2019</a>,2.85188338,0.039970,1.569,0.140,,,,1607,0,5620.00,1.05,9.500,285.5547895,45.5788420,1935.0400000
Kepler-731 b,Kepler-731,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.85560355,,13.880,1.238,,,,,0,5849.00,1.03,3.800,296.3931945,45.5685330,1257.1600000
Kepler-732 b,Kepler-732,1,1,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,9.46781405,,2.180,0.194,,,,,0,3631.00,0.49,4.470,283.7317274,45.9585288,174.8260000
Kepler-732 c,Kepler-732,1,1,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0.89304124,,1.270,0.113,,,,,0,3631.00,0.49,4.470,283.7317274,45.9585288,174.8260000
Kepler-733 b,Kepler-733,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,20.83424726,,2.820,0.252,,,,,0,5418.00,0.90,4.270,293.0181882,45.9147063,916.7060000
Kepler-734 b,Kepler-734,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.10485286,,3.560,0.318,,,,,0,5326.00,0.85,2.340,297.0456122,46.0273893,1157.2100000
Kepler-735 b,Kepler-735,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,11.51516988,,2.950,0.263,,,,,0,5107.00,0.85,4.370,284.6888328,46.1721391,695.0590000
Kepler-736 b,Kepler-736,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.60147201,,2.930,0.261,,,,,0,5217.00,0.86,4.270,285.3913092,46.1809293,1005.4300000
Kepler-737 b,Kepler-737,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,28.59915399,,1.960,0.175,,,,,0,3813.00,0.51,3.890,291.8629793,46.4291614,205.1180000
Kepler-738 b,Kepler-738,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,24.58721573,,2.500,0.223,,,,,0,5327.00,0.86,4.570,287.5696516,46.5679011,1113.6500000
Kepler-739 b,Kepler-739,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,12.53248465,,3.320,0.296,,,,,0,5601.00,0.93,4.270,290.0679940,46.5791535,1370.6500000
Kepler-74 b,Kepler-74,1,1,1,Transit,2013,<a refstr=BONOMO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..85B/abstract target=ref>Bonomo et al. 2015</a>,7.34071100,0.078100,10.760,0.960,200.22000,0.88000,0.000000,1078,0,6000.00,1.18,0.800,293.0925275,41.3555095,1177.5500000
Kepler-740 b,Kepler-740,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.58410122,,4.570,0.408,,,,,0,5438.00,0.91,4.790,286.4822566,46.6924560,1442.0200000
Kepler-741 b,Kepler-741,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,7.03902374,,2.970,0.265,,,,,0,6129.00,1.16,3.160,289.4317294,46.6174978,1661.8700000
Kepler-742 b,Kepler-742,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,8.36086824,,3.240,0.289,,,,,0,4642.00,0.76,2.570,283.8659676,46.7896522,489.2530000
Kepler-743 b,Kepler-743,1,2,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.17926292,,1.210,0.108,,,,,0,5486.00,0.94,1.860,295.5742300,42.8064255,278.9870000
Kepler-744 b,Kepler-744,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,12.06222443,,1.620,0.145,,,,,0,5594.00,0.94,5.130,296.4960493,47.1827848,449.9640000
Kepler-745 b,Kepler-745,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,9.93143556,,2.160,0.193,,,,,0,5849.00,1.04,4.070,291.4994412,37.0592571,1780.3800000
Kepler-746 b,Kepler-746,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.48159251,,1.110,0.099,,,,,0,5418.00,0.91,8.710,290.6822097,37.3551593,
Kepler-747 b,Kepler-747,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,35.61760587,,5.270,0.470,,,,,0,5096.00,0.82,4.790,288.4165196,41.0298175,3347.1600000
Kepler-748 b,Kepler-748,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,7.40742793,,2.520,0.225,,,,,0,5934.00,1.07,3.720,292.2628779,37.2369732,1705.9900000
Kepler-749 b,Kepler-749,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,17.31716585,,3.100,0.277,,,,,0,5009.00,0.79,4.570,299.8973341,43.9040667,721.0270000
Kepler-75 b,Kepler-75,1,1,1,Transit,2013,<a refstr=BONOMO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..85B/abstract target=ref>Bonomo et al. 2015</a>,8.88491160,0.081800,11.770,1.050,3209.90000,11.00000,0.570000,767,0,5200.00,0.91,6.200,291.1376203,36.5773443,835.3560000
Kepler-750 b,Kepler-750,1,1,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,9.42887179,,3.070,0.274,,,,,0,6160.00,1.15,3.090,289.0968274,44.0043640,1296.0200000
Kepler-750 c,Kepler-750,1,1,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.08899022,,1.620,0.145,,,,,0,6160.00,1.15,3.090,289.0968274,44.0043640,1296.0200000
Kepler-751 b,Kepler-751,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,17.44490636,,2.460,0.219,,,,,0,5387.00,0.87,4.470,294.8438103,44.0776872,760.4300000
Kepler-752 b,Kepler-752,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,18.82747265,,2.810,0.251,,,,,0,5373.00,0.87,4.070,292.2681469,37.9556720,1232.2900000
Kepler-753 b,Kepler-753,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5.74772501,,1.910,0.170,,,,,0,4346.00,0.68,3.630,291.9032411,37.9023677,274.7670000
Kepler-754 b,Kepler-754,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,14.55962370,,2.010,0.179,,,,,0,5935.00,1.06,3.800,293.2541121,37.8461519,1770.2700000
Kepler-755 b,Kepler-755,1,2,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.26909037,,1.760,0.157,,,,,0,5043.00,0.82,4.900,296.8609348,41.0973178,399.0340000
Kepler-755 c,Kepler-755,1,2,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2.85313364,,1.260,0.112,,,,,0,5043.00,0.82,4.900,296.8609348,41.0973178,399.0340000
Kepler-756 b,Kepler-756,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.22486632,,1.120,0.100,,,,,0,5282.00,0.82,4.470,290.6079736,41.2010940,
Kepler-757 b,Kepler-757,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.02267882,,1.360,0.121,,,,,0,6014.00,1.08,3.310,296.6804876,41.3865279,1068.6800000
Kepler-758 b,Kepler-758,1,1,4,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,12.10971040,,2.480,0.221,,,,,0,6228.00,1.16,3.800,293.0846115,41.1354049,1502.3200000
Kepler-758 c,Kepler-758,1,1,4,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.75793986,,1.690,0.151,,,,,0,6228.00,1.16,3.800,293.0846115,41.1354049,1502.3200000
Kepler-758 d,Kepler-758,1,1,4,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,20.49661970,,2.120,0.189,,,,,0,6228.00,1.16,3.800,293.0846115,41.1354049,1502.3200000
Kepler-758 e,Kepler-758,1,1,4,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,8.19347190,,1.530,0.136,,,,,0,6228.00,1.16,3.800,293.0846115,41.1354049,1502.3200000
Kepler-759 b,Kepler-759,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,41.80598500,,2.270,0.203,,,,,0,5860.00,1.04,3.890,290.1314231,41.3814345,1073.4800000
Kepler-76 b,Kepler-76,1,1,1,Orbital Brightness Modulation,2013,<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>,1.54492980,0.027400,15.244,1.360,638.83830,1.10000,,2140,0,6409.00,1.20,,294.1921185,39.6189727,822.9600000
Kepler-760 b,Kepler-760,1,1,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,8.70419416,,3.060,0.273,,,,,0,5322.00,0.89,4.570,287.5931997,44.1794278,792.3360000
Kepler-760 c,Kepler-760,1,1,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2.46697439,,1.480,0.132,,,,,0,5322.00,0.89,4.570,287.5931997,44.1794278,792.3360000
Kepler-761 b,Kepler-761,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,10.12804789,,2.030,0.181,,,,,0,5706.00,0.95,4.070,290.5035990,44.1436249,830.7070000
Kepler-762 b,Kepler-762,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.77055210,,12.680,1.131,,,,,0,5944.00,1.06,3.800,291.2756631,47.3295107,1898.2600000
Kepler-763 b,Kepler-763,1,1,3,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.19655156,,1.220,0.109,,,,,0,5166.00,0.84,4.790,292.1445534,47.1573604,962.4590000
Kepler-763 c,Kepler-763,1,1,3,Transit,2023,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,4.09667624,0.046600,1.420,,,,0.000000,938,0,4999.00,0.80,,292.1445534,47.1573604,962.4590000
Kepler-763 d,Kepler-763,1,1,3,Transit,2023,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,6.50327035,0.063400,1.670,,,,0.000000,804,0,4999.00,0.80,,292.1445534,47.1573604,962.4590000
Kepler-764 b,Kepler-764,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,7.33683936,,1.640,0.146,,,,,0,5557.00,0.92,4.170,297.3931183,47.1645814,1047.8400000
Kepler-765 b,Kepler-765,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,27.66552260,,2.430,0.217,,,,,1,5901.00,1.05,3.720,283.1846044,47.1557114,1076.2800000
Kepler-766 b,Kepler-766,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.10027804,,3.390,0.302,,,,,0,5992.00,1.10,3.630,293.1845144,37.9698357,2297.6200000
Kepler-767 b,Kepler-767,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,161.52801010,,6.640,0.592,,,,,0,5694.00,0.96,4.070,291.5791562,38.0358066,2251.0300000
Kepler-768 b,Kepler-768,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,11.39100250,,1.790,0.160,,,,,0,5108.00,0.82,4.570,294.1156858,38.3934378,784.5600000
Kepler-769 b,Kepler-769,1,1,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,7.42608998,,2.920,0.261,,,,,0,6186.00,1.19,2.880,292.7130925,38.3581685,1169.5700000
Kepler-769 c,Kepler-769,1,1,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,15.98701740,,1.790,0.160,,,,,0,6186.00,1.19,2.880,292.7130925,38.3581685,1169.5700000
Kepler-77 b,Kepler-77,1,1,1,Transit,2013,<a refstr=GANDOLFI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...557A..74G/abstract target=ref> Gandolfi et al. 2013 </a>,3.57878087,0.045010,10.761,0.960,136.66100,0.60300,0.000000,1440,0,5520.00,0.95,7.500,289.6079433,44.3454347,639.4110000
Kepler-770 b,Kepler-770,1,1,3,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,18.92540274,,2.300,0.205,,,,,0,5598.00,0.94,4.570,286.4904589,38.3748720,930.4570000
Kepler-770 c,Kepler-770,1,1,3,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1.47532231,,1.200,0.107,,,,,0,5598.00,0.94,4.570,286.4904589,38.3748720,930.4570000
Kepler-770 d,Kepler-770,1,1,3,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.15244722,,1.400,0.125,,,,,0,5598.00,0.94,4.570,286.4904589,38.3748720,930.4570000
Kepler-771 b,Kepler-771,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,8.73485836,,1.820,0.162,,,,,0,5906.00,1.03,3.720,287.4441104,38.0884183,1393.8500000
Kepler-772 b,Kepler-772,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,12.99207337,,1.820,0.162,,,,,0,5714.00,0.98,8.130,291.4235820,38.2165603,1130.2100000
Kepler-773 b,Kepler-773,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.74910006,,1.430,0.128,,,,,0,5850.00,1.04,2.820,290.8846217,38.0575539,547.0260000
Kepler-774 b,Kepler-774,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,11.08957230,,3.170,0.283,,,,,0,6403.00,1.57,2.140,291.0318604,38.2118940,917.8040000
Kepler-775 b,Kepler-775,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0.97486893,,1.190,0.106,,,,,0,5468.00,0.92,1.860,291.4332781,41.7033162,398.6760000
Kepler-776 b,Kepler-776,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.89718784,,1.280,0.114,,,,,0,5071.00,0.83,4.370,287.2726117,41.6356009,727.9040000
Kepler-777 b,Kepler-777,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,5.72812599,,1.470,0.131,,,,,0,4043.00,0.58,3.160,282.7241098,44.3465098,443.1060000
Kepler-778 b,Kepler-778,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3.75574426,,1.680,0.150,,,,,0,5102.00,0.81,5.250,287.4774867,44.2374702,938.1680000
Kepler-779 b,Kepler-779,1,2,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,7.09714223,,0.920,0.082,,,,,0,3804.00,0.46,3.890,285.6285208,44.3107855,283.1550000
Kepler-78 b,Kepler-78,1,2,1,Transit,2013,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,0.35500745,0.009010,1.201,0.107,1.68000,5.33000,0.000000,2223,0,5058.00,0.78,,293.7419543,44.4482521,124.3760000
Kepler-780 b,Kepler-780,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0.67737516,,0.890,0.079,,,,,0,5769.00,1.01,4.900,281.7663511,44.2924898,557.6520000
Kepler-781 b,Kepler-781,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,13.21407320,,2.890,0.258,,,,,0,5162.00,0.81,4.900,287.6535874,47.4147762,1064.4700000
Kepler-782 b,Kepler-782,1,1,1,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,158.68533080,,3.210,0.286,,,,,0,5867.00,0.98,5.250,288.8682460,47.7594700,446.8440000
Kepler-783 b,Kepler-783,1,1,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,4.29264638,,0.780,0.070,,,,,0,5521.00,0.93,3.890,291.0628615,47.4847890,516.0900000
Kepler-783 c,Kepler-783,1,1,2,Transit,2020,<a refstr=ARMSTRONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.504.5327A/abstract target=ref>Armstrong et al. 2021</a>,7.05395000,,2.332,0.208,,,,,0,5411.49,0.94,,291.0628615,47.4847890,516.0900000
Kepler-784 b,Kepler-784,1,1,2,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,31.59226460,,1.580,0.141,,,,,0,5674.00,1.00,9.120,295.9206663,47.4486164,1303.7200000
